gameVersion,summoner_name,summoner_team,summoner_position,summoner_champion,summoner_winFlag,opponent_name,opponent_team,opponent_position,opponent_champion,opponent_winFlag
13.19.534.5972,Hide on bush,red,MIDDLE,Orianna,False,KT Feisty,blue,MIDDLE,Akali,True
13.19.534.5972,Hide on bush,red,TOP,KSante,True,학무지경    버,blue,TOP,Gnar,False
13.19.534.5972,Hide on bush,blue,TOP,Yone,True,AlphaGo test 06,red,TOP,KSante,False
13.19.534.5972,Hide on bush,blue,MIDDLE,Orianna,False,KT Feisty,red,MIDDLE,Syndra,True
13.19.534.5972,Hide on bush,blue,MIDDLE,Ahri,False,BRO Karis,red,MIDDLE,Zoe,True
13.19.534.5972,Hide on bush,red,MIDDLE,Rumble,True,ZED99,blue,MIDDLE,Zed,False
13.19.534.5972,Hide on bush,red,MIDDLE,Orianna,False,ZED99,blue,MIDDLE,Zed,True
13.19.534.5972,Hide on bush,blue,MIDDLE,Viktor,True,KDF Bull,red,TOP,Malphite,False
13.19.534.5972,Hide on bush,blue,MIDDLE,Yone,True,Mr Unstuck,red,MIDDLE,Orianna,False
13.19.534.5972,Hide on bush,blue,MIDDLE,Orianna,True,L1sure,red,MIDDLE,Tristana,False
13.19.534.5972,Hide on bush,blue,MIDDLE,Yone,False,Chinata,red,MIDDLE,Jayce,True
13.19.534.5972,Hide on bush,red,MIDDLE,Vladimir,False,건물 사이 장미,blue,MIDDLE,Yasuo,True
13.19.534.5972,Hide on bush,red,TOP,KSante,False,안참고살기,blue,TOP,Karma,True
13.19.534.5972,Hide on bush,blue,MIDDLE,Vex,False,안참고살기,red,MIDDLE,AurelionSol,True
13.19.534.5972,Hide on bush,blue,MIDDLE,Vex,False,박술통,red,MIDDLE,Gragas,True
13.19.534.5972,Hide on bush,blue,MIDDLE,Jayce,False,건물 사이 장미,red,MIDDLE,Vex,True
13.19.534.5972,Hide on bush,blue,MIDDLE,Orianna,False,Joanson,red,MIDDLE,Syndra,True
13.19.533.1909,Hide on bush,red,MIDDLE,Yone,True,DK WaIrus,blue,MIDDLE,Akali,False
13.19.533.1909,Hide on bush,blue,MIDDLE,Yone,False,C9 EMENES,red,MIDDLE,Leblanc,True
13.19.533.1909,Hide on bush,red,UTILITY,Sion,True,Deft DK,blue,UTILITY,Blitzcrank,False
13.19.533.1909,Hide on bush,red,TOP,Kennen,True,살퀸레,blue,TOP,Teemo,False
13.19.533.1909,Hide on bush,blue,TOP,Jax,False,어쩌라고맞짱뜰까,red,TOP,Gnar,True
13.19.533.1909,Hide on bush,red,MIDDLE,Taliyah,False,안참고살기,blue,MIDDLE,Sylas,True
13.19.533.1909,Hide on bush,red,MIDDLE,Taliyah,True,자신감을잃지말자,blue,MIDDLE,Yone,False
13.19.533.1909,Hide on bush,blue,MIDDLE,Taliyah,False,mybadmybadsrysry,red,MIDDLE,Lissandra,True
13.19.533.1909,Hide on bush,red,MIDDLE,Syndra,False,안참고살기,blue,MIDDLE,Karma,True
13.19.533.1909,Hide on bush,blue,MIDDLE,Tristana,False,luckyqqqq,red,MIDDLE,Jayce,True
13.19.533.1909,Hide on bush,red,MIDDLE,Yone,True,rkr7,blue,MIDDLE,Jayce,False
13.19.533.1909,Hide on bush,red,MIDDLE,Sylas,False,rkr7,blue,MIDDLE,Tristana,True
13.19.533.1909,Hide on bush,red,MIDDLE,Taliyah,False,mashushu,blue,MIDDLE,Jayce,True
13.19.533.1909,Hide on bush,blue,MIDDLE,Tristana,True,캐리나할까,red,MIDDLE,Vex,False
13.19.533.1909,Hide on bush,red,MIDDLE,Tristana,True,905XXXX,blue,MIDDLE,Talon,False
13.19.533.1909,Hide on bush,red,MIDDLE,Leblanc,False,C9 EMENES,blue,TOP,Jayce,True
13.19.533.1909,Hide on bush,blue,TOP,Yone,True,tantaijin,red,TOP,Gwen,False
13.19.533.1909,Hide on bush,red,MIDDLE,Taliyah,True,afreeca 김태연 ,blue,MIDDLE,Jayce,False
13.19.533.1909,Hide on bush,blue,MIDDLE,Lissandra,True,꼭두각시 마스터,red,MIDDLE,Jayce,False
13.19.533.1909,Hide on bush,blue,MIDDLE,Leblanc,True,smlz1,red,MIDDLE,LeeSin,False
13.19.533.1909,Hide on bush,blue,MIDDLE,Leblanc,True,pwVfengjingpw,red,MIDDLE,Jayce,False
13.19.533.1909,Hide on bush,red,MIDDLE,Tristana,True,M1dLaoban,blue,MIDDLE,Yone,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Lissandra,False,Joanson,red,MIDDLE,Leblanc,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,zxcjxzknqr,red,MIDDLE,Orianna,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,False,여름에는솔프트콘,red,MIDDLE,Sylas,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Vex,False,마라톤 게임,red,MIDDLE,Jayce,True
13.18.530.4653,Hide on bush,blue,TOP,Cassiopeia,False,G1psyDanger,red,TOP,Illaoi,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,ucal,red,MIDDLE,Jayce,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,ucal,blue,MIDDLE,Yone,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Lissandra,True,완벽한그는신인가,red,MIDDLE,Leblanc,False
13.18.530.4653,Hide on bush,blue,TOP,Jax,True,살퀸레,red,TOP,Teemo,False
13.18.530.4653,Hide on bush,red,MIDDLE,Viktor,True,그래도요,blue,MIDDLE,Leblanc,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,Indexy,blue,MIDDLE,Akshan,True
13.18.530.4653,Hide on bush,red,MIDDLE,Lissandra,True,엘소드친구구함,blue,MIDDLE,Leblanc,False
13.18.530.4653,Hide on bush,red,TOP,Renekton,True,안참고살기,blue,TOP,Aatrox,False
13.18.530.4653,Hide on bush,red,TOP,Kennen,True,Zac zz,blue,TOP,Zac,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Akali,False,dlrj,red,TOP,KSante,True
13.18.530.4653,Hide on bush,red,TOP,Camille,True,DRX Juhana,blue,TOP,Renekton,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,smlz1,blue,MIDDLE,Jayce,True
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,스트레스유발협곡,blue,MIDDLE,Taliyah,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Neeko,False,C9 EMENES,red,MIDDLE,Akali,True
13.18.530.4653,Hide on bush,blue,TOP,Yone,True,전민혁,red,TOP,Maokai,False
13.18.530.4653,Hide on bush,red,MIDDLE,Yone,True,Ace Conqueror,blue,MIDDLE,Fizz,False
13.18.530.4653,Hide on bush,red,UTILITY,Nautilus,True,ding ji AD,blue,BOTTOM,Ezreal,False
13.18.530.4653,Hide on bush,red,TOP,Gwen,True,억롤하는 갑각류,blue,TOP,Kennen,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Sylas,True,마라톤 게임,red,MIDDLE,Jayce,False
13.18.530.4653,Hide on bush,red,TOP,Jax,True,Zeus ex machlna,blue,TOP,Poppy,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Orianna,True,Chang Min ,red,MIDDLE,Cassiopeia,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,True,uiyyi,blue,MIDDLE,Akshan,False
13.18.530.4653,Hide on bush,blue,TOP,Quinn,False,짜리몽땅 바우,red,TOP,Renekton,True
13.18.530.4653,Hide on bush,red,UTILITY,Rakan,True,ding ji AD,blue,UTILITY,Senna,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Taliyah,False,HLE Pyeonsik,red,MIDDLE,Neeko,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Syndra,False,전능왕,red,MIDDLE,Yasuo,True
13.18.530.4653,Hide on bush,red,MIDDLE,Azir,False,wont lie to you,blue,JUNGLE,LeeSin,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Taliyah,True,돌 핀,red,MIDDLE,Azir,False
13.18.530.4653,Hide on bush,red,MIDDLE,Azir,False,NS Callme,blue,MIDDLE,Yone,True
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,꿈을꾸는아이,blue,MIDDLE,Cassiopeia,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,SimYm3b24,red,MIDDLE,Jayce,False
13.18.530.4653,Hide on bush,blue,TOP,KSante,False,General irel,red,TOP,Irelia,True
13.18.530.4653,Hide on bush,blue,TOP,Kennen,True,Dawn u,red,TOP,Diana,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,True,Abibass,blue,MIDDLE,Ahri,False
13.18.530.4653,Hide on bush,blue,JUNGLE,Karthus,False,BRO UmTi,red,JUNGLE,Briar,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Leblanc,True,             lkx,red,MIDDLE,Annie,False
13.18.530.4653,Hide on bush,red,JUNGLE,JarvanIV,True,DK Sharvel,blue,JUNGLE,Karthus,False
13.18.530.4653,Hide on bush,blue,JUNGLE,LeeSin,True,가맹점,red,JUNGLE,Karthus,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Lissandra,True,질병게임1,red,MIDDLE,Leblanc,False
13.18.530.4653,Hide on bush,red,JUNGLE,Sejuani,True,caorenjiaoxue,blue,JUNGLE,FiddleSticks,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,False,완벽한그는신인가,red,MIDDLE,Jayce,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Sylas,True,얼밤불밤,red,MIDDLE,Orianna,False
13.18.530.4653,Hide on bush,red,MIDDLE,Azir,True,pyosiks dog,blue,MIDDLE,Ziggs,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,캐모마일중독,blue,MIDDLE,Azir,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Neeko,True,BRO Karis,red,MIDDLE,Azir,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Yone,True,Kakhi shoot,red,MIDDLE,Orianna,False
13.18.530.4653,Hide on bush,blue,BOTTOM,Zeri,False,이성조,red,BOTTOM,Sivir,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Orianna,True,BRO Karis,red,MIDDLE,Jayce,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,cikcik,blue,MIDDLE,Yone,True
13.18.530.4653,Hide on bush,red,MIDDLE,Leblanc,False,꿈을꾸는아이,blue,MIDDLE,Jayce,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Akali,False,종근귀환 ,red,MIDDLE,Zilean,True
13.18.530.4653,Hide on bush,blue,JUNGLE,Poppy,False,백도도독도둑,red,JUNGLE,LeeSin,True
13.18.530.4653,Hide on bush,red,JUNGLE,Poppy,False,vinaka,blue,JUNGLE,Hecarim,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Azir,True,김아현악마,red,MIDDLE,Akshan,False
13.18.530.4653,Hide on bush,blue,JUNGLE,Viego,False,타 잔,red,JUNGLE,Gwen,True
13.18.530.4653,Hide on bush,blue,TOP,Jax,False,ucal,red,MIDDLE,Neeko,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,Chinata,red,MIDDLE,Azir,False
13.18.530.4653,Hide on bush,blue,MIDDLE,KSante,False,완벽한그는신인가,red,MIDDLE,Jayce,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,False,유우우우우우우리,red,MIDDLE,Neeko,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,캐리나할까,red,MIDDLE,Jayce,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,False,riteleader,red,MIDDLE,TwistedFate,True
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,하지마라고했잔아,blue,MIDDLE,Vex,True
13.18.530.4653,Hide on bush,red,MIDDLE,Sylas,False,스트레스유발협곡,blue,MIDDLE,Akali,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Leblanc,True,             lkx,red,MIDDLE,Orianna,False
13.18.530.4653,Hide on bush,blue,MIDDLE,KSante,False,KANED,red,MIDDLE,Renekton,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,False,afreeca 김태연 ,red,MIDDLE,Jayce,True
13.18.530.4653,Hide on bush,red,MIDDLE,Syndra,False,지효옥,blue,MIDDLE,AurelionSol,True
13.18.530.4653,Hide on bush,blue,JUNGLE,LeeSin,True,진주 이민웅,red,JUNGLE,Karthus,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,백도도독도둑,blue,MIDDLE,Yone,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,백도도독도둑,red,MIDDLE,Leblanc,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Leblanc,False,qifeng 34D,red,MIDDLE,Yone,True
13.18.530.4653,Hide on bush,blue,JUNGLE,Taliyah,False,asdjipadsjip,red,JUNGLE,Gwen,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Yone,False,dyjkbysb,red,MIDDLE,Orianna,True
13.18.530.4653,Hide on bush,red,UTILITY,Alistar,True,너바Go클랜,blue,UTILITY,Nautilus,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,완벽한그는신인가,red,MIDDLE,Syndra,False
13.18.530.4653,Hide on bush,blue,JUNGLE,Neeko,True,라쿤99,red,JUNGLE,Gwen,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,gnpm,red,MIDDLE,Leblanc,False
13.18.530.4653,Hide on bush,red,MIDDLE,Aatrox,False,완벽한그는신인가,blue,MIDDLE,Orianna,True
13.18.530.4653,Hide on bush,blue,JUNGLE,Sejuani,True,zhao yang ,red,JUNGLE,Elise,False
13.18.530.4653,Hide on bush,blue,UTILITY,Senna,True,니카 모드,red,UTILITY,Blitzcrank,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,lost stears,red,MIDDLE,Yone,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Leblanc,False,윤용호,red,MIDDLE,Gragas,True
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,False,cikcik,blue,MIDDLE,Yone,True
13.18.530.4653,Hide on bush,red,MIDDLE,Leblanc,True,KT Feisty,blue,MIDDLE,Tristana,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,DK WaIrus,red,MIDDLE,Sylas,False
13.18.530.4653,Hide on bush,red,JUNGLE,Poppy,False,hhhhbbbb,blue,JUNGLE,LeeSin,True
13.18.530.4653,Hide on bush,red,JUNGLE,Poppy,True,타 잔,blue,JUNGLE,LeeSin,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Tristana,True,T1 Dol,red,MIDDLE,Vex,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Leblanc,True,T1 F0rest,red,MIDDLE,Lissandra,False
13.18.530.4653,Hide on bush,red,UTILITY,Ashe,True,vnioaehouadh,blue,UTILITY,Pyke,False
13.18.530.4653,Hide on bush,blue,MIDDLE,Leblanc,False,말라질꺼야,red,MIDDLE,Azir,True
13.18.530.4653,Hide on bush,red,MIDDLE,Leblanc,False,운명운명,blue,UTILITY,Alistar,True
13.18.530.4653,Hide on bush,blue,MIDDLE,Taliyah,True,BRO Karis,red,MIDDLE,Vex,False
13.18.530.4653,Hide on bush,blue,MIDDLE,KSante,True,모래상자,red,MIDDLE,Yone,False
13.18.530.4653,Hide on bush,red,MIDDLE,Azir,False,건물 사이 장미,blue,MIDDLE,Tristana,True
13.18.530.4653,Hide on bush,red,MIDDLE,Azir,True,BRO Karis,blue,MIDDLE,Orianna,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,True,DK Saint,blue,MIDDLE,Jayce,False
13.18.530.4653,Hide on bush,red,MIDDLE,Tristana,True,스트레스유발협곡,blue,MIDDLE,Sylas,False
13.17.529.525,Hide on bush,blue,MIDDLE,Tristana,True,             lkx,red,MIDDLE,Orianna,False
13.17.529.525,Hide on bush,blue,JUNGLE,LeeSin,False,upQQ1498187796,red,JUNGLE,JarvanIV,True
13.17.529.525,Hide on bush,blue,MIDDLE,Azir,False,도파쵸비쇼메지리,red,MIDDLE,TwistedFate,True
13.17.529.525,Hide on bush,red,MIDDLE,Taliyah,True,클빵이,blue,MIDDLE,Azir,False
13.17.529.525,Hide on bush,blue,MIDDLE,Gragas,True,Indexy,red,MIDDLE,Akshan,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,False,Kakhi shoot,red,MIDDLE,Vex,True
13.17.529.525,Hide on bush,red,MIDDLE,Orianna,False,banye kami,blue,MIDDLE,Jayce,True
13.17.529.525,Hide on bush,blue,MIDDLE,Jayce,False,             lkx,red,MIDDLE,Orianna,True
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,False,             lkx,red,MIDDLE,Vex,True
13.17.529.525,Hide on bush,blue,MIDDLE,Gragas,True,NEED HER,red,MIDDLE,Viego,False
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,True,D0VEKING,red,MIDDLE,Gragas,False
13.17.529.525,Hide on bush,blue,MIDDLE,Rumble,True,S13MasterNoPing,red,MIDDLE,Qiyana,False
13.17.529.525,Hide on bush,red,MIDDLE,Pantheon,False,RoRoNoA VIICHAN,blue,TOP,KSante,True
13.17.529.525,Hide on bush,blue,MIDDLE,Yone,False,You know 미선 봉,red,MIDDLE,Lux,True
13.17.529.525,Hide on bush,blue,TOP,Rumble,True,HLE Haetae,red,TOP,KSante,False
13.17.529.525,Hide on bush,red,UTILITY,Alistar,False,돌 핀,blue,MIDDLE,Azir,True
13.17.529.525,Hide on bush,red,MIDDLE,Azir,True,KT Feisty,blue,JUNGLE,Viego,False
13.17.529.525,Hide on bush,red,MIDDLE,Vex,False,HLE Roamer,blue,MIDDLE,Leblanc,True
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,False,Xiaocaobao6666,red,MIDDLE,Tristana,True
13.17.529.525,Hide on bush,red,MIDDLE,Tristana,False,YeQiuFengKing,blue,MIDDLE,Qiyana,True
13.17.529.525,Hide on bush,blue,MIDDLE,Neeko,True,G1psyDanger,red,MIDDLE,Malphite,False
13.17.529.525,Hide on bush,red,MIDDLE,Jayce,False,KT Feisty,blue,MIDDLE,Azir,True
13.17.529.525,Hide on bush,red,MIDDLE,Azir,True,디알엑스스,blue,MIDDLE,Akali,False
13.17.529.525,Hide on bush,blue,MIDDLE,Azir,True,KT Feisty,red,MIDDLE,Leblanc,False
13.17.529.525,Hide on bush,blue,UTILITY,Rakan,False,렐복치,red,UTILITY,Rell,True
13.17.529.525,Hide on bush,red,MIDDLE,Vex,True,Zangqizzzz,blue,MIDDLE,Qiyana,False
13.17.529.525,Hide on bush,blue,MIDDLE,Syndra,True,cai  xu  kun,red,MIDDLE,Azir,False
13.17.529.525,Hide on bush,blue,MIDDLE,Yone,True,KT Feisty,red,MIDDLE,Akali,False
13.17.529.525,Hide on bush,red,MIDDLE,Syndra,False,캐모마일중독,blue,MIDDLE,Taliyah,True
13.17.529.525,Hide on bush,blue,MIDDLE,Orianna,True,개 지 림,red,MIDDLE,Cassiopeia,False
13.17.529.525,Hide on bush,blue,UTILITY,Alistar,False,Radiohead,red,UTILITY,Rakan,True
13.17.529.525,Hide on bush,red,MIDDLE,Vex,True,긴장해라쇼메이커,blue,MIDDLE,Neeko,False
13.17.529.525,Hide on bush,red,MIDDLE,Syndra,True,Chinata,blue,MIDDLE,Vex,False
13.17.529.525,Hide on bush,red,MIDDLE,Taliyah,True,쪼렙이다말로하자,blue,MIDDLE,Zoe,False
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,True,Run Higher,red,MIDDLE,Rumble,False
13.17.529.525,Hide on bush,red,MIDDLE,Vex,False,Pungyeon,blue,MIDDLE,Jayce,True
13.17.529.525,Hide on bush,red,JUNGLE,Viego,True,90 마린,blue,JUNGLE,Rumble,False
13.17.529.525,Hide on bush,red,MIDDLE,Vex,False,클빵이,blue,MIDDLE,Ahri,True
13.17.529.525,Hide on bush,blue,MIDDLE,Vex,True,White Canvas,red,MIDDLE,Leblanc,False
13.17.529.525,Hide on bush,red,MIDDLE,Leblanc,True,마라톤 게임,blue,MIDDLE,Viktor,False
13.17.529.525,Hide on bush,red,MIDDLE,Leblanc,False,Chinata,blue,MIDDLE,Vex,True
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,T1 Dol,red,MIDDLE,Vex,False
13.17.529.525,Hide on bush,red,MIDDLE,Taliyah,True,전능왕,blue,MIDDLE,Leblanc,False
13.17.529.525,Hide on bush,blue,MIDDLE,Tristana,True,Gen G SIayer,red,MIDDLE,Yasuo,False
13.17.529.525,Hide on bush,blue,MIDDLE,Tristana,True,하지마라고했잔아,red,MIDDLE,Lissandra,False
13.17.529.525,Hide on bush,red,MIDDLE,Tristana,False,따봉 람미스,blue,MIDDLE,Akshan,True
13.17.529.525,Hide on bush,red,MIDDLE,Corki,True,작은 장난꾸러기,blue,MIDDLE,Azir,False
13.17.529.525,Hide on bush,red,MIDDLE,Azir,True,hate crowds,blue,TOP,Vladimir,False
13.17.529.525,Hide on bush,blue,MIDDLE,Azir,True,우돈돈돈,red,MIDDLE,Jayce,False
13.17.529.525,Hide on bush,blue,JUNGLE,Maokai,True,qqqqqzzz,red,JUNGLE,JarvanIV,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,banye kami,red,MIDDLE,Jayce,False
13.17.529.525,Hide on bush,red,MIDDLE,Ahri,False,NEED HER,blue,MIDDLE,Viego,True
13.17.529.525,Hide on bush,blue,MIDDLE,Yone,False,lanpangzi,red,MIDDLE,Kennen,True
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,False,I LOVE WIN,red,MIDDLE,Vex,True
13.17.529.525,Hide on bush,blue,JUNGLE,LeeSin,True,Result1,red,JUNGLE,Hecarim,False
13.17.529.525,Hide on bush,blue,MIDDLE,Neeko,True,I LOVE WIN,red,MIDDLE,Vex,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,삶은호락하지않아,red,MIDDLE,Lissandra,False
13.17.529.525,Hide on bush,red,MIDDLE,Gangplank,False,wudiqiuqiu,blue,MIDDLE,Qiyana,True
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,thief5,red,MIDDLE,Talon,False
13.17.529.525,Hide on bush,red,MIDDLE,Jayce,False,Chinata,blue,MIDDLE,Vex,True
13.17.529.525,Hide on bush,red,MIDDLE,Neeko,False,백도도독도둑,blue,MIDDLE,Tryndamere,True
13.17.529.525,Hide on bush,red,MIDDLE,Rumble,True,백도도독도둑,blue,MIDDLE,Yasuo,False
13.17.529.525,Hide on bush,blue,UTILITY,Alistar,True,xiaoqing1018,red,MIDDLE,Neeko,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,Fisherr,red,MIDDLE,Azir,False
13.17.529.525,Hide on bush,red,MIDDLE,Leblanc,False,땅굴팀MID,blue,MIDDLE,Yone,True
13.17.529.525,Hide on bush,red,MIDDLE,Rumble,True,I LOVE WIN,blue,MIDDLE,Xerath,False
13.17.529.525,Hide on bush,red,MIDDLE,Zed,False,조관우급 늪 설치,blue,MIDDLE,Cassiopeia,True
13.17.529.525,Hide on bush,blue,MIDDLE,Jayce,True,현민아 올려줘,red,MIDDLE,Orianna,False
13.17.529.525,Hide on bush,red,MIDDLE,KSante,True,luckyqqqq,blue,MIDDLE,Leblanc,False
13.17.529.525,Hide on bush,red,MIDDLE,Tryndamere,False,온 재,blue,MIDDLE,Zed,True
13.17.529.525,Hide on bush,red,MIDDLE,KSante,False,TL APA,blue,TOP,Cassiopeia,True
13.17.529.525,Hide on bush,red,MIDDLE,Leblanc,True,Fisherr,blue,MIDDLE,Akshan,False
13.17.529.525,Hide on bush,red,MIDDLE,Leblanc,False,Chinata,blue,MIDDLE,Vex,True
13.17.529.525,Hide on bush,blue,MIDDLE,Tristana,True,할 수 있,red,MIDDLE,Zoe,False
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,True,With Focus,red,MIDDLE,Azir,False
13.17.529.525,Hide on bush,blue,MIDDLE,Neeko,False,yukee,red,MIDDLE,Tristana,True
13.17.529.525,Hide on bush,red,MIDDLE,Neeko,True,TL APA,blue,MIDDLE,Orianna,False
13.17.529.525,Hide on bush,blue,MIDDLE,Vex,True,2ap cant win,red,MIDDLE,Orianna,False
13.17.529.525,Hide on bush,red,MIDDLE,Vex,False,백도도독도둑,blue,MIDDLE,Jayce,True
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,True,Last Dance 2023,red,MIDDLE,Vex,False
13.17.529.525,Hide on bush,blue,MIDDLE,Tristana,False,DK absolute,red,MIDDLE,Azir,True
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,True,초보대머리,red,MIDDLE,Singed,False
13.17.529.525,Hide on bush,blue,JUNGLE,JarvanIV,True,홍명보겸,red,JUNGLE,Karthus,False
13.17.529.525,Hide on bush,red,MIDDLE,Ahri,True,나라카일,blue,MIDDLE,Leblanc,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,False,내려가는폭포타기,red,MIDDLE,Tristana,True
13.17.529.525,Hide on bush,blue,JUNGLE,JarvanIV,False,ehddd,red,JUNGLE,Karthus,True
13.17.529.525,Hide on bush,blue,MIDDLE,Taliyah,False,EMPT,red,MIDDLE,Akshan,True
13.17.529.525,Hide on bush,blue,MIDDLE,Viktor,True,98tiancai,red,MIDDLE,Zoe,False
13.17.529.525,Hide on bush,red,MIDDLE,Talon,False,D0VEKING,blue,MIDDLE,Azir,True
13.17.529.525,Hide on bush,blue,MIDDLE,Tristana,False,Um Maybe,red,MIDDLE,Azir,True
13.17.529.525,Hide on bush,red,MIDDLE,Rumble,True,Jett8,blue,MIDDLE,Azir,False
13.17.529.525,Hide on bush,red,MIDDLE,Leblanc,True,바보다 나는,blue,MIDDLE,Sylas,False
13.17.529.525,Hide on bush,red,MIDDLE,Sylas,False,bravery,blue,TOP,Jax,True
13.17.529.525,Hide on bush,blue,MIDDLE,KSante,False,KeSPA Referee,red,MIDDLE,Leblanc,True
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,ZED999999999,red,MIDDLE,Zed,False
13.17.529.525,Hide on bush,blue,MIDDLE,Qiyana,True,모래상자,red,MIDDLE,Neeko,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,모래상자,red,MIDDLE,Akali,False
13.17.529.525,Hide on bush,blue,MIDDLE,Azir,True,헤이스트,red,MIDDLE,Akshan,False
13.17.529.525,Hide on bush,red,MIDDLE,Sylas,False,luckyqqqq,blue,MIDDLE,Azir,True
13.17.529.525,Hide on bush,red,MIDDLE,Sylas,False,강형욱이긴나피리,blue,MIDDLE,Naafiri,True
13.17.529.525,Hide on bush,red,MIDDLE,Taliyah,True,긴장해라쇼메이커,blue,MIDDLE,Zoe,False
13.17.529.525,Hide on bush,blue,MIDDLE,Ahri,True,ldhsky,red,MIDDLE,Akshan,False
13.17.529.525,Hide on bush,blue,MIDDLE,Ahri,True,미드갱좀오지마셈,red,MIDDLE,Talon,False
13.17.529.525,Hide on bush,red,MIDDLE,TwistedFate,True,LunaLina,blue,MIDDLE,Orianna,False
13.17.529.525,Hide on bush,blue,MIDDLE,Sylas,False,riteleader,red,MIDDLE,TwistedFate,True
13.17.529.525,Hide on bush,blue,MIDDLE,Ahri,True,kuo81,red,MIDDLE,Leblanc,False
13.17.529.525,Hide on bush,red,MIDDLE,Zoe,True,scyscy0304,blue,MIDDLE,Talon,False
13.17.529.525,Hide on bush,blue,MIDDLE,Leblanc,True,온 재,red,MIDDLE,Zed,False
13.17.528.2266,Hide on bush,red,MIDDLE,Leblanc,True,쪼렙이다말로하자,blue,MIDDLE,Zoe,False
