gameVersion,summoner_name,summoner_team,summoner_position,summoner_champion,summoner_winFlag,opponent_name,opponent_team,opponent_position,opponent_champion,opponent_winFlag
13.16.525.6443,기다려라 간다,blue,JUNGLE,Khazix,False,Dawn u,red,JUNGLE,Sejuani,True
13.16.525.6443,기다려라 간다,blue,JUNGLE,Khazix,True,goddic,red,JUNGLE,RekSai,False
13.16.525.6443,기다려라 간다,blue,JUNGLE,Ekko,True,Dawn u,red,JUNGLE,Graves,False
13.16.525.6443,기다려라 간다,blue,JUNGLE,Khazix,True,Agurin모모,red,JUNGLE,Elise,False
13.16.525.6443,기다려라 간다,blue,JUNGLE,Khazix,True,DRX 영슌,red,JUNGLE,Vi,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,Radiohead,red,JUNGLE,LeeSin,False
13.15.524.1760,기다려라 간다,blue,UTILITY,Rakan,False,JUGKlNG,red,JUNGLE,Nidalee,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,Epilogue for you,red,JUNGLE,Elise,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,쿼즈짱,red,JUNGLE,Taliyah,False
13.15.524.1760,기다려라 간다,blue,MIDDLE,Xerath,False,YueOvO,red,JUNGLE,Kindred,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,sejuani maokai,red,JUNGLE,LeeSin,False
13.15.524.1760,기다려라 간다,red,MIDDLE,Tristana,True,그라가스할래요,blue,TOP,Gragas,False
13.15.524.1760,기다려라 간다,red,JUNGLE,JarvanIV,False,스물다섯번째밤,blue,JUNGLE,Kindred,True
13.15.524.1760,기다려라 간다,red,JUNGLE,Zac,True,YouyaYouyaYou,blue,JUNGLE,Gragas,False
13.15.524.1760,기다려라 간다,red,JUNGLE,LeeSin,True,CT2VN,blue,JUNGLE,JarvanIV,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Sylas,False,Ji Hyoung,red,JUNGLE,Evelynn,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Nidalee,False,정수정AA1,red,JUNGLE,Sylas,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,False,YouyaYouyaYou,red,JUNGLE,Graves,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Nidalee,True,FT 04Vego,red,JUNGLE,Lillia,False
13.15.524.1760,기다려라 간다,red,JUNGLE,Khazix,True,mingoy,blue,JUNGLE,LeeSin,False
13.15.524.1760,기다려라 간다,red,JUNGLE,Taliyah,True,빤 쓰,blue,JUNGLE,Nidalee,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Rell,False,FT 04Vego,red,JUNGLE,Nidalee,True
13.15.524.1760,기다려라 간다,red,MIDDLE,Yasuo,False,BRO DDoiV,blue,MIDDLE,Jayce,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Zac,False,sejuani maokai,red,JUNGLE,Taliyah,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,JarvanIV,True,Radiohead,red,JUNGLE,Lillia,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,YouyaYouyaYou,red,JUNGLE,Taliyah,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Taliyah,True,안타까워,red,JUNGLE,Nidalee,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Nocturne,True,vmmalslasldlalsd,red,JUNGLE,Kindred,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Jax,True,다 때려 뿌시기,red,JUNGLE,Rengar,False
13.15.524.1760,기다려라 간다,red,JUNGLE,LeeSin,True,how can win,blue,JUNGLE,Khazix,False
13.15.524.1760,기다려라 간다,blue,MIDDLE,Xerath,False,칼과 창 방패,red,MIDDLE,Poppy,True
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,Useful bowl,red,JUNGLE,Taliyah,False
13.15.524.1760,기다려라 간다,blue,MIDDLE,Yasuo,True,FULLCLEAR U MOM,red,JUNGLE,Karthus,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,LeeSin,False,kuluomi,red,UTILITY,Rakan,True
13.15.524.1760,기다려라 간다,red,JUNGLE,Maokai,True,으끄으끄,blue,JUNGLE,JarvanIV,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,Agurin모모,red,JUNGLE,JarvanIV,False
13.15.524.1760,기다려라 간다,red,JUNGLE,Nidalee,True,Dawn u,blue,JUNGLE,Sejuani,False
13.15.524.1760,기다려라 간다,blue,MIDDLE,Xerath,True,Kakhi shoot,red,MIDDLE,TwistedFate,False
13.15.524.1760,기다려라 간다,red,JUNGLE,Nidalee,True,DK Sharvel,blue,JUNGLE,Taliyah,False
13.15.524.1760,기다려라 간다,red,JUNGLE,JarvanIV,True,얼밤불밤,blue,JUNGLE,Khazix,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Zac,False,엄마를 위해서,red,JUNGLE,MasterYi,True
13.15.524.1760,기다려라 간다,red,JUNGLE,Lillia,True,Agurin모모,blue,JUNGLE,Elise,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Khazix,True,얼밤불밤,red,MIDDLE,Taliyah,False
13.15.524.1760,기다려라 간다,red,JUNGLE,Taliyah,True,T1 포레스트,blue,JUNGLE,Khazix,False
13.15.524.1760,기다려라 간다,red,MIDDLE,Xerath,True,Ego Battle,blue,MIDDLE,Tristana,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,Taliyah,True,에블린 사랑,red,JUNGLE,Evelynn,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,LeeSin,True,Imagine Legends,red,JUNGLE,Graves,False
13.15.524.1760,기다려라 간다,blue,JUNGLE,LeeSin,True,gogo rush B,red,JUNGLE,Viego,False
13.15.523.2423,기다려라 간다,blue,MIDDLE,Yone,False,yasuu,red,MIDDLE,Yasuo,True
13.15.523.2423,기다려라 간다,blue,JUNGLE,LeeSin,True,Jeoseung Saja,red,JUNGLE,Rengar,False
13.15.523.2423,기다려라 간다,red,MIDDLE,Xerath,False,Jeoseung Saja,blue,JUNGLE,Rengar,True
13.15.523.2423,기다려라 간다,red,JUNGLE,Rell,True,엄마를 위해서,blue,JUNGLE,JarvanIV,False
13.15.523.2423,기다려라 간다,blue,JUNGLE,LeeSin,False,255  A  Ming,red,JUNGLE,Taliyah,True
13.15.523.2423,기다려라 간다,blue,JUNGLE,LeeSin,False,gogo rush B,red,JUNGLE,Maokai,True
13.15.523.2423,기다려라 간다,blue,TOP,Aatrox,False,마음은 둥글다,red,JUNGLE,Viego,True
13.15.523.2423,기다려라 간다,blue,MIDDLE,Xerath,True,carrryy,red,BOTTOM,Samira,False
13.14.522.7601,기다려라 간다,red,JUNGLE,LeeSin,True,DRX 영슌,blue,JUNGLE,Nocturne,False
13.14.522.7601,기다려라 간다,blue,JUNGLE,Zac,False,반오십의 희망,red,JUNGLE,Viego,True
13.14.522.7601,기다려라 간다,red,JUNGLE,Zyra,False,엄마를 위해서,blue,JUNGLE,MasterYi,True
13.14.522.7601,기다려라 간다,red,JUNGLE,Nidalee,False,엄마를 위해서,blue,JUNGLE,JarvanIV,True
13.14.522.7601,기다려라 간다,blue,JUNGLE,XinZhao,True,kuluomi,red,JUNGLE,Nidalee,False
13.14.522.7601,기다려라 간다,blue,JUNGLE,LeeSin,True,xiaobinOvO,red,JUNGLE,Nidalee,False
13.14.522.7601,기다려라 간다,blue,JUNGLE,Diana,True,TF Blade2,red,JUNGLE,JarvanIV,False
13.14.522.7601,기다려라 간다,red,TOP,Gragas,False,Thisisbear,blue,TOP,Volibear,True
13.14.522.7601,기다려라 간다,blue,TOP,Renekton,False,1993e,red,TOP,Gragas,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,LeeSin,False,아이린,red,JUNGLE,Khazix,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Nidalee,True,jkjkjkjkk,red,JUNGLE,Viego,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Nidalee,False,Gen G Winner,red,JUNGLE,LeeSin,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Ekko,False,반오십의 희망,red,JUNGLE,Khazix,True
13.14.520.6878,기다려라 간다,red,JUNGLE,Ekko,False,DRX 영슌,blue,JUNGLE,Rell,True
13.14.520.6878,기다려라 간다,red,JUNGLE,KSante,False,Insomniazz,blue,JUNGLE,Khazix,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Lillia,True,Meng9,red,JUNGLE,Elise,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Lillia,True,DRXGN,red,JUNGLE,Poppy,False
13.14.520.6878,기다려라 간다,red,JUNGLE,Ekko,True,Blaber,blue,JUNGLE,Sejuani,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Nidalee,True,JUGKlNG,red,JUNGLE,Khazix,False
13.14.520.6878,기다려라 간다,blue,TOP,Yasuo,False,AloisNL,red,TOP,Riven,True
13.14.520.6878,기다려라 간다,red,JUNGLE,Rell,False,L1sure,blue,TOP,Jayce,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Belveth,True,BRO UmTi,red,JUNGLE,Rell,False
13.14.520.6878,기다려라 간다,red,JUNGLE,LeeSin,True,반오십의 희망,blue,JUNGLE,Viego,False
13.14.520.6878,기다려라 간다,red,TOP,Rumble,False,일상이 이상해요,blue,TOP,Tryndamere,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Poppy,True,JUGKlNG,red,JUNGLE,Nidalee,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Diana,True,JUGKlNG,red,JUNGLE,Nidalee,False
13.14.520.6878,기다려라 간다,red,JUNGLE,Nidalee,True,JUGKlNG,blue,JUNGLE,Diana,False
13.14.520.6878,기다려라 간다,red,JUNGLE,Khazix,False,FA ady,blue,JUNGLE,Poppy,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Lillia,True,beikaku,red,JUNGLE,RekSai,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Ekko,False,리덕경,red,JUNGLE,Shaco,True
13.14.520.6878,기다려라 간다,blue,TOP,Renekton,True,HTCYYDS  sol,red,MIDDLE,AurelionSol,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Ekko,True,채팅안봐요123,red,JUNGLE,Taliyah,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Lillia,False,Epilogue for you,red,JUNGLE,RekSai,True
13.14.520.6878,기다려라 간다,red,JUNGLE,Lillia,False,NS Carim,blue,JUNGLE,RekSai,True
13.14.520.6878,기다려라 간다,red,JUNGLE,Lillia,True,코쿠시보 데이지,blue,JUNGLE,Ivern,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Diana,False,guangnianzhiwai,red,JUNGLE,Nidalee,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,LeeSin,False,yang zhi bu ou,red,JUNGLE,Karthus,True
13.14.520.6878,기다려라 간다,blue,JUNGLE,Taliyah,True,gogo rush B,red,JUNGLE,RekSai,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Khazix,True,zenmewan,red,JUNGLE,Ivern,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,LeeSin,True,drx3,red,TOP,Olaf,False
13.14.520.6878,기다려라 간다,blue,TOP,Renekton,True,부쉬밖,red,TOP,Olaf,False
13.14.520.6878,기다려라 간다,red,JUNGLE,Khazix,True,naiyoubaby,blue,JUNGLE,Graves,False
13.14.520.6878,기다려라 간다,blue,TOP,Yone,True,수댕삼,red,TOP,Aatrox,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Ekko,True,있엉 있엉,red,JUNGLE,Karthus,False
13.14.520.6878,기다려라 간다,red,JUNGLE,Lillia,True,toy doll,blue,JUNGLE,Khazix,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Khazix,False,ccaa,red,JUNGLE,Nidalee,True
13.14.520.6878,기다려라 간다,red,TOP,Rumble,True,블루 돌핀스,blue,TOP,Quinn,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Ekko,True,naiyoubaby,red,JUNGLE,Sylas,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,LeeSin,True,naiyoubaby,red,JUNGLE,Sejuani,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Diana,True,폼글링,red,JUNGLE,RekSai,False
13.14.520.6878,기다려라 간다,blue,JUNGLE,Diana,True,kuluomi,red,JUNGLE,Nidalee,False
13.14.520.6878,가던 길이나 가,blue,JUNGLE,LeeSin,True,B0NN1E,red,JUNGLE,Viego,False
13.14.520.6878,가던 길이나 가,red,JUNGLE,Nidalee,False,DRX 크로코,blue,JUNGLE,LeeSin,True
13.14.520.6878,가던 길이나 가,blue,JUNGLE,Karthus,False,melody2,red,JUNGLE,Nidalee,True
13.14.520.6878,가던 길이나 가,blue,JUNGLE,Belveth,True,guangnianzhiwai,red,JUNGLE,Karthus,False
13.14.520.6878,가던 길이나 가,blue,JUNGLE,Belveth,True,MJ21,red,JUNGLE,Diana,False
13.14.520.6878,가던 길이나 가,blue,JUNGLE,Belveth,True,BRO UmTi,red,JUNGLE,Karthus,False
13.14.520.6878,가던 길이나 가,red,TOP,Rumble,False,uuop,blue,TOP,Jax,True
13.14.520.6878,가던 길이나 가,red,TOP,Renekton,False,픽셀 쪼가리,blue,TOP,Gnar,True
13.14.520.6878,가던 길이나 가,red,JUNGLE,Khazix,False,Live positive,blue,JUNGLE,Belveth,True
13.14.520.6878,가던 길이나 가,red,TOP,Renekton,False,2000 years,blue,TOP,Aatrox,True
13.14.520.6878,가던 길이나 가,red,TOP,Yone,True,가로유,blue,TOP,Yasuo,False
13.14.520.6878,가던 길이나 가,red,JUNGLE,Diana,True,xxxxlululu,blue,JUNGLE,Shyvana,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,True,xxxxlululu,blue,JUNGLE,Nocturne,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Viego,False,앙 맛있엉,blue,JUNGLE,Poppy,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Khazix,True,앙 맛있엉,blue,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,LeeSin,True,비가내리면더워,red,JUNGLE,Poppy,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Khazix,True,길가다가까까사달라고조르는이도윤,red,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Khazix,True,행운이깃든아이,red,JUNGLE,RekSai,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Khazix,True,Radiohead,blue,JUNGLE,Sejuani,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Maokai,False,T1 MID Test1,red,JUNGLE,Viego,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Khazix,True,카니발 갱,red,JUNGLE,Rell,False
13.13.518.539,가던 길이나 가,blue,BOTTOM,Xayah,True,으끄으끄,red,BOTTOM,Ezreal,False
13.13.518.539,가던 길이나 가,red,BOTTOM,Xayah,False,T1 Gumayusi,blue,BOTTOM,Kaisa,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Nautilus,False,역시폭군,red,JUNGLE,Zac,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Maokai,False,holds me,blue,JUNGLE,Khazix,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,False,Radiohead,blue,JUNGLE,LeeSin,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Ekko,True,LLCC fans,red,JUNGLE,Belveth,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Lillia,False,Angel2,red,JUNGLE,Nidalee,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Taliyah,True,jojopyunnnnnm,red,JUNGLE,Gragas,False
13.13.518.539,가던 길이나 가,red,JUNGLE,JarvanIV,False,카니발 갱,blue,JUNGLE,Viego,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Taliyah,True,jojopyunnnnnm,blue,JUNGLE,RekSai,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,False,커리쥐,blue,JUNGLE,Ivern,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,LeeSin,False,London Boy1,red,JUNGLE,Belveth,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Viego,True,명치에팔콘펀치꽂는이도윤,red,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,red,BOTTOM,Xayah,True,LSB Diable,blue,BOTTOM,Kaisa,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Sylas,True,타 잔,red,JUNGLE,Rell,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Elise,False,비가내리면더워,blue,JUNGLE,Rell,True
13.13.518.539,가던 길이나 가,blue,BOTTOM,Ezreal,False,KT 하이프,red,BOTTOM,Ashe,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Rell,False,dndhkrrne,blue,JUNGLE,Kindred,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Diana,True,dndhkrrne,blue,JUNGLE,Rell,False
13.13.518.539,가던 길이나 가,red,BOTTOM,Xayah,False,T1 Gumayusi,blue,BOTTOM,Kaisa,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Belveth,True,London Boy1,red,JUNGLE,Nidalee,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Belveth,True,래 뚜,red,JUNGLE,Nidalee,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Viego,False,rengking,red,JUNGLE,Rengar,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Viego,False,최애의 구마유시,blue,JUNGLE,Rell,True
13.13.518.539,가던 길이나 가,red,JUNGLE,LeeSin,True,2 C U Again,blue,JUNGLE,Khazix,False
13.13.518.539,가던 길이나 가,blue,BOTTOM,Xayah,True,어쩔마문,red,BOTTOM,Kaisa,False
13.13.518.539,가던 길이나 가,red,BOTTOM,Samira,False,광주충장파,blue,BOTTOM,Ezreal,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,False,babymeng,blue,JUNGLE,Nocturne,True
13.13.518.539,가던 길이나 가,red,BOTTOM,Vayne,True,이토시이 뽀시,blue,BOTTOM,Sivir,False
13.13.518.539,가던 길이나 가,blue,BOTTOM,Xayah,False,qwehzcjkgweajkaz,red,BOTTOM,Kaisa,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Belveth,True,RoarTHEBEAST,red,JUNGLE,Nidalee,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,True,BRO DDoiV,blue,TOP,Gragas,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Sylas,False,Radiohead,red,JUNGLE,Elise,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,LeeSin,False,DK Lucid,red,JUNGLE,Sylas,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,True,추돼지,blue,JUNGLE,Karthus,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Belveth,True,1838753443445,red,JUNGLE,Graves,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Belveth,False,오목교 홍승준,blue,JUNGLE,RekSai,True
13.13.518.539,가던 길이나 가,red,JUNGLE,LeeSin,True,씨맥당신은틀렸어,blue,JUNGLE,Viego,False
13.13.518.539,가던 길이나 가,red,TOP,Renekton,False,naiyoubaby,blue,JUNGLE,LeeSin,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,LeeSin,False,imokayy,red,JUNGLE,Viego,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Diana,True,화이이이이이팅,red,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,red,JUNGLE,LeeSin,True,키보드에음료쏟아서고장내는이도윤,blue,JUNGLE,Rell,False
13.13.518.539,가던 길이나 가,blue,BOTTOM,Xayah,True,owoqaq,red,UTILITY,Blitzcrank,False
13.13.518.539,가던 길이나 가,red,UTILITY,Nautilus,True,ppapdd,blue,UTILITY,Alistar,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Viego,False,xxxxlululu,red,JUNGLE,Belveth,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Rell,True,cxsdw,red,JUNGLE,Khazix,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Rell,False,cxsdw,blue,JUNGLE,Gragas,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Skarner,True,cxsdw,red,JUNGLE,Kindred,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Rell,False,으끄으끄,red,JUNGLE,Viego,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Belveth,False,커리쥐,red,JUNGLE,Rell,True
13.13.518.539,가던 길이나 가,red,JUNGLE,LeeSin,True,naiyoubaby,blue,JUNGLE,Taliyah,False
13.13.518.539,가던 길이나 가,red,TOP,Renekton,False,지지 않는 모란,blue,TOP,Ornn,True
13.13.518.539,가던 길이나 가,red,JUNGLE,Viego,True,블루리쉬잘해요,blue,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Viego,True,야생의 거북이,red,JUNGLE,Skarner,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Graves,True,타 잔,red,JUNGLE,Ivern,False
13.13.518.539,가던 길이나 가,blue,TOP,Renekton,True,xiaofangOWO,red,TOP,Olaf,False
13.13.518.539,가던 길이나 가,red,TOP,Gragas,True,TwitchTV Migung,blue,TOP,Akshan,False
13.13.518.539,가던 길이나 가,blue,TOP,Renekton,True,zangaihuashao,red,TOP,Gnar,False
13.13.518.539,가던 길이나 가,blue,TOP,Renekton,True,cadianNN,red,TOP,KSante,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Ivern,True,25 5 15 14 8 15,red,JUNGLE,RekSai,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Rengar,False,준밧드쳐패는놈,red,JUNGLE,LeeSin,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Belveth,True,KWANGDONG,red,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Kindred,True,2024FMVP,red,MIDDLE,Akshan,False
13.13.518.539,가던 길이나 가,blue,JUNGLE,Ivern,False,beikaku,red,JUNGLE,RekSai,True
13.13.518.539,가던 길이나 가,blue,JUNGLE,Viego,True,aidolu,red,JUNGLE,LeeSin,False
13.13.518.539,가던 길이나 가,red,JUNGLE,Ivern,True,B0NN1E,blue,JUNGLE,Viego,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,답답해서네가뛴다,red,JUNGLE,Vi,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Karthus,True,DRX Juhana,red,JUNGLE,Vi,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Viego,True,Count1ing sheep,red,JUNGLE,Belveth,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Kindred,False,B0NN1E,blue,JUNGLE,Nidalee,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,asdjipadsjip,red,JUNGLE,Graves,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Vi,True,i noob sry,blue,JUNGLE,LeeSin,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,False,카니발 갱,red,JUNGLE,Neeko,True
13.12.515.4234,가던 길이나 가,red,TOP,Renekton,False,샌드박스 송현민,blue,TOP,Gnar,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,False,JustLikeThatKR,red,JUNGLE,Kindred,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,Graves,True,목동 34살 최우혁,blue,JUNGLE,RekSai,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,rengking,red,JUNGLE,Rengar,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Viego,False,rengking,red,JUNGLE,Nocturne,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,LeeSin,False,남탓하지말어,blue,JUNGLE,Sejuani,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,Kindred,False,GCA NoRoo,blue,JUNGLE,Ivern,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,Karthus,False,B0NN1E,blue,JUNGLE,Nidalee,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Karthus,False,B0NN1E,red,JUNGLE,MonkeyKing,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Viego,True,GCA NoRoo,red,JUNGLE,Ivern,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Viego,False,DRXGN,red,JUNGLE,Khazix,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,GCA NoRoo,red,JUNGLE,Ivern,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Karthus,True,xxxxlululu,blue,JUNGLE,Rengar,False
13.12.515.4234,가던 길이나 가,red,TOP,Renekton,True,zcxsdasdas,blue,TOP,KSante,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,DRXGN,red,JUNGLE,Elise,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Elise,True,세카이와잔고쿠다,red,JUNGLE,Evelynn,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,beikaku,red,JUNGLE,Graves,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Kindred,True,Count1ing sheep,blue,JUNGLE,Khazix,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Kindred,False,야생의 거북이,red,JUNGLE,Poppy,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,Kindred,False,2024FMVP,blue,JUNGLE,Nidalee,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Kindred,True,how can win,red,JUNGLE,Vi,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Nidalee,False,afterU9,red,MIDDLE,Syndra,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,Kindred,True,앙 맛있엉,blue,JUNGLE,Nidalee,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Vi,False,Squad5,blue,JUNGLE,Ivern,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,xiaofangOWO,red,JUNGLE,Kindred,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Kindred,False,앙 맛있엉,red,JUNGLE,XinZhao,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Kindred,True,UTAFANB,red,JUNGLE,Karthus,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Vi,True,KWANGDONG,blue,JUNGLE,Khazix,False
13.12.515.4234,가던 길이나 가,blue,TOP,Renekton,False,거북이 길들이기,red,TOP,Gnar,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,LeeSin,False,좋은하루좋은아침,blue,JUNGLE,Vi,True
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Kindred,True,hwa i tings,red,UTILITY,Blitzcrank,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,MonkeyKing,True,Like Jiao,blue,JUNGLE,LeeSin,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Kindred,True,Like Jiao,red,JUNGLE,LeeSin,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,Viego,False,이 차가 식기전에,red,JUNGLE,Hecarim,True
13.12.515.4234,가던 길이나 가,red,JUNGLE,LeeSin,True,야생의 거북이,blue,JUNGLE,Kindred,False
13.12.515.4234,가던 길이나 가,blue,JUNGLE,LeeSin,True,drx4,red,JUNGLE,Rengar,False
13.12.515.4234,가던 길이나 가,red,JUNGLE,Diana,False,야생의 거북이,blue,JUNGLE,Viego,True
13.12.515.4234,잘가요 굿바이,red,JUNGLE,Rumble,False,타 잔,blue,JUNGLE,MonkeyKing,True
13.12.515.4234,잘가요 굿바이,red,JUNGLE,Neeko,False,KDF 태윤,blue,JUNGLE,Viego,True
13.12.515.4234,잘가요 굿바이,red,JUNGLE,Kindred,False,명치에팔콘펀치꽂는이도윤,blue,JUNGLE,Neeko,True
